"options.role.necromancer.reviveMaxRange.detail" : "复活尸体的房间是根据尸体的位置来确定的。<br>此设置是指定复活房间与尸体之间的最大距离。"

"options.role.embroilPlayersOnExile.detail" : "被放逐时你可以连带一名玩家。<br>被连带目标只有非伪装者玩家。"

"options.role.madmate.limitEmbroiledPlayersToVoters.detail" : "如果开启这个选项被连带的玩家只会从投票的玩家中选择。"
"options.role.madmate.embroilDelay.detail" : "叛徒被放逐时延迟连带幸存玩家。<br>当叛徒被放逐，会在指定会议次数后才会触发连带。<br><br>为0时，会在当前会议连带一个幸存玩家。"
"options.role.madmate.canIdentifyImpostors.detail" : "配置后可以通过完成指定任务知晓一定量的伪装者玩家。"

"options.role.mayor.fixedVotes.detail" : "开启后只能投出固定票数。"
"options.role.mayor.minVote.detail" : "设置每次会议可以投出的最小票数。"
"options.role.mayor.maxVote.detail" : "设置每次会议可以投出的最大票数。"
"options.role.mayor.maxVotesStock.detail" : "市长通过之前所存储的票来进行投票。<br>如果在投票的时候没有选择票数，则会存起来为下次会议中使用。"
"options.role.mayor.voteAssignment.detail" : "每次会议都会获得额外的票数。<br>此设置可以用来更快地存票。"

"options.role.provocateur.embroilAdditionalCoolDown.detail" : "在技能期间内可以连带凶手。<br>如果没有触发技能，就会增加额外的冷却时间。<br>此设置可以增加额外冷却的加值。"

"options.role.seer.canSeeGhostsInShadow.detail" : "开启后你可以看到视野外（阴影区域）的鬼魂。"
"
"options.role.sheriff.canKillHidingPlayer.detail" : "开启后，可以击杀躲藏在通风口内的玩家。"
"options.role.sheriff.sealAbilityUntilReportingDeadBodies.detail" : "开启后，在出现玩家死亡的会议之前，击杀能力会被封印。"

"options.role.berserker.canCalmDown.detail" : "开启后，狂暴状态可以通过时间耗尽或按钮结束状态。"
"options.role.berserker.killingForTrance.detail" : "在狂暴状态下不断击杀会逐渐迷失自我。<br>当进入忘我状态后，无法区分其他人，甚至可以击杀队友。"

"options.role.camouflager.canInvokeCamoAfterDeath.detail" : "开启后，即使死亡也能使用隐蔽技能。"

"options.role.cannon.cannonPower.detail" : "该值越大，空气炮吹飞玩家的威力越强。"
"options.role.cannon.cannonPowerAttenuation.detail" : "该值越大，离空气炮落点越远的玩家更不容易被吹飞。"

"options.role.destroyer.phasesOfDestroying.detail" : "设置毁灭者击杀所需时间。<br>实际击杀所需时间为括号内的秒数。"
"options.role.destroyer.leaveKillEvidence.detail" : "开启后，受害者对应的颜色会留着击杀现场。<br>该痕迹在会议结束后仍然不会消失。"
"options.role.destroyer.canReportKillScene.detail" : "开启后，在击杀现场附近报告键会亮起。<br>当毁灭者成功击杀后，将不能报告。"

"options.role.cleaner.syncKillAndCleanCoolDown.detail" : "开启后，使用击杀或清理时，都会重置另一个的冷却。"

"options.role.hadar.gushFromVents.detail" : "开启后，矿工只能从最近的通风口中出现。<br>反之可以在任何有效区域出现。"
"options.role.hadar.leftDivingEvidence.detail" : "开启后，潜入地下时，地面会留下一个洞。<br>这个洞会随着会议的进行逐渐消失。"

"options.role.sniper.shotNoticeRange.detail" : "配置后，范围内的玩家可以听到狙击手开枪的声音以及位置。"
"options.role.sniper.storeRifleOnUsingUtility.detail" : "开启后，在进行交互时，自动收起步枪。"
"options.role.sniper.aimAssist.detail" : "开启后，可以获得指向玩家的辅助线（这个辅助线可能会影响平衡）。"

"options.role.stirrer.sabotageInterval.detail" : "配置后，造成假破坏后，根据该时间增加额外冷却。"

"options.role.thurifer.numOfThuribulums.detail" : "配置地图中香炉存在最大数量。<br>不同地图可能会影响出现数量，可能会低于设定值。"
"options.role.thurifer.inhalationSpeed.detail" : "配置玩家吸入香气的速度。<br>数值越大，吸入速度越快。"
"options.role.thurifer.maxKillDelay.detail" : "配置后，根据吸入的香气程度来控制最大击杀延迟。<br>击杀延迟会根据设置值和香气吸入程度而变化。"
"options.role.thurifer.showBlink.detail" : "开启后，击杀延迟时间超过3秒会进行闪烁提示。"
"options.role.thurifer.activationDelay.detail" : "配置后，激活香炉需要等配置的时间才会真正生效。<br>这个功能主要是为了迷糊其他玩家。"

"options.role.paparazzo.requiredSubjects.detail" : "配置后，必须拍摄指定的人数的照片才能胜利。<br>连续拍摄相同的玩家只有第一次会记录。"
"options.role.paparazzo.requiredDisclosed.detail" : "配置后，必须展示指定的人数的照片才能胜利。<br>连续展示相同的玩家只有第一次会记录。"

"options.role.scarlet.graceUntilDecidingFavorite.detail" : "如果魅魔没有在配置的时间内选定真爱，将会直接死亡。<br>会议期间（含会议结束的总结）内，计时器不会计数。<br>※ 如果这个时间太短，那么魅魔将很难生存。"
"options.role.scarlet.numOfCommand.detail" : "魅魔可以在会议中发动<b>号召</b>来让真爱和备胎的投票与自己的投票选择一致。"

"options.role.trilemma.winCondition.detail" : "关于悖论三角胜利方式设置。<br> -<b>默认</b>: 如果你死亡或者其他两人其一未死亡，则失去胜利条件。<br> -<b>跟随</b>: 如果其他两人死亡且你活到最后，则获得额外胜利。<br> -<b>窃取</b>: 如果其他两人死亡且你活到最后，则可以窃取胜利。"

"options.role.nightmare.nightSize.detail" : "调整夜幕区域的范围大小"
"options.role.nightmare.disposableNightSeed.detail" : "启用后，使用一次<b>夜幕</b>梦魇种子就会消失。"
"options.role.nightmare.inShadowLightSize.detail" : "设置夜幕区域内的视野范围。<br>设定值基于灯光破坏的效果范围。"

"options.role.whammy.balloonsInStarting.detail" : "游戏开始时会获得一些气球。<br>放置气球陷阱需要消耗一些气球。"
"options.role.whammy.balloonsByKilling.detail" : "每次击杀都会获得指定的气球数。"
"options.role.whammy.balloonsTimeLimit.detail" : "设置从触发到被绞死前的倒计时。"
"options.role.whammy.numOfMaxMinigameConsoles.detail" : "设置地图中出现弹弓装置的数量。"
"options.role.whammy.numOfMaxMinigameToBreakBalloon.detail" : "设置打破气球需要完成弹弓装置小游戏的数量。"

"options.role.gambler.canVote.detail" : "开启后，赌徒将根据选择投票目标继续押注：<br>-<b>最多票押注</b>: 投票给可能获得最多票数的目标。<br>-<b>未进行最多票押注</b>: 选择放弃投票。"
"options.role.gambler.chipsLimitForNoVoteBetting.detail" : "设置无票押注允许使用的筹码上限。"

"options.role.snatcher.killCooldownRewindAfterUsurp.detail" : "当盗取拥有特殊击杀能力的职业时，目标将解锁普通击杀能力。"

"options.role.gimlet.drillSpeed.detail" : "设置钻头状态下的移动速度。<br>默认为普通情况下的两倍。"

"options.role.gimlet.frictionResistance.detail" : "调整钻头触碰墙壁继续突进的最大角度。<br>数值越大，即使以直角形式撞击墙壁，仍然保持突进状态。"

"options.role.scarlet.favoriteGauge.detail" : "开启后，魅魔必须使情感值达到一定值才能获胜。<br>情感值可以通过靠近本命时持续积累，相反会慢慢衰减。"
"options.role.scarlet.requiredGaugeToWin.detail" : "魅魔窃取胜利前需要积攒最低值。"
"options.role.scarlet.surplusGauge.detail" : "在原先获胜情感值上追加额外上限。<br>数值越高，魅魔独自行动的时间越长。"
"options.role.scarlet.gaugeReductionRatio.detail" : "当魅魔远离本命时，情感值会以积累速度乘以该设定值进行衰减。<br>设置1倍时，衰减与积累速度相同，建议设置小于1倍。"

"options.role.spectre.satiety.detail" : "该值是配置一块油豆腐相当于多少秒，吃掉会补充多少秒，也相当于一种持续时间。"
"options.role.spectre.maxSatiety.detail" : "一格饱食度的持续时间等于一块油豆腐代表的时间，即按倍率计算。<br>下面含有倍率的选项均参考本解释。"

"options.role.jailer.inheritAbilityOnDying.detail" : "开启后，你死亡时可以让另一个队友继承你的能力。"

"role.guesser.doc.main" : "你可以在会议中<b>推理、猜测</b>任何其他玩家的身份并杀死他们。<br>如果你的猜测正确，被猜测的玩家死亡，<b>反之自己死亡</b>"
"role.guesser.doc.guess" : "点击玩家旁边的这个图标进行猜测。"

"role.trapper.doc.accelTrap" : "为踩到该陷阱的玩家加速，陷阱在下次会议后可用。"
"role.trapper.doc.decelTrap" : "为踩到该陷阱的玩家减速，陷阱在下次会议后可用"

"role.sampleHolder.doc.canHoldSample" : "从玩家身上取样的样本可以一直<b>存在</b>。"
"role.sampleHolder.doc.cannotHoldSample" : "从玩家身上取样的样本会在开会时<b><color=red>丢失</color></b>。"

"role.agent.doc.main" : "代理人可以代替其他船员完成任务。"
"role.agent.doc.agentButton" : "当完成所有任务时，按下技能就可以<b>获得额外的任务</b>。<br>重复上述操作以帮助其他船员完成任务。<br>-F：获取额外任务"

"role.bait.doc.main" : "一旦诱饵被杀死，击杀诱饵的凶手就会立刻报告。"

"role.busker.doc.main" : "<b>假死</b>可以像鬼魂一样在地图移动并且可以随时复活。<br>如果长时间不复活或者技能期间进入会议阶段，就会真死。"
"role.busker.doc.pseudocideButton" : "<b>假死</b>"
"role.busker.doc.reviveButton" : "你可以在地图上有效的点位复活。<br>一定要注意技能持续时间，否则真死。"

"role.crewmate.doc.main" : "只是一个无名小卒，没任何能力。<br><b>也许可以成为船中的传奇</b>"

"role.comet.doc.main" : "使用加速技能后，彗星之子将在一段时间内<b>隐身并获得极快的速度</b>,同时不会受到其他玩家的交互。"
"role.comet.doc.blazeButton" : "-F：加速"

"role.doctor.doc.main" : "医学家可以在生命监测装置中看到玩家的死因。<br>此外，医学家可以在地图的任意位置消耗充能来观看生命监测装置。"

"role.madmate.doc.main" : "和伪装者一起胜利,<b>注意别暴露自己</b>。"

"role.mayor.doc.main" : "市长可以在会议上存票。<br>市长在投票阶段的任意时间都可以使用存下的投票。<br>将投票数设为0可以累积选票。<br>在投票界面中，将有两个按钮来调节市长在本次会议中的投票数。<br>市长若决定存票，市长需要将投票数调为0。"

"role.necromancer.doc.main" : "将尸体抬到指定房间<b>复活</b>。"
"role.necromancer.doc.corpseButton" : "-F：拖拽/放下尸体"
"role.necromancer.doc.reviveButton" : "-G：复活玩家"

"role.niceGuesser.doc.main" : "你可以在会议中<b>推理、猜测</b>任何其他玩家的身份并杀死他们。<br>如果你的猜测正确，被猜测的玩家死亡，<b>反之自己死亡</b>"

"role.niceTrapper.doc.main" : "正义的陷阱师可以在地图上放置陷阱，不同陷阱需要使用Shift键切换。<br>他们分别是<b>加速陷阱、减速陷阱、信号陷阱</b>，安装陷阱需要一段时间，期间不能移动。"
"role.niceTrapper.doc.commTrap" : "信号陷阱其他玩家<b>不可见</b>,其他玩家经过信号陷阱的短时间内看到与这名玩家皮肤颜色相同的指向这名玩家的箭头。"

"role.phosphorus.doc.main" : "可以放置照亮周围的提灯。"
"role.phosphorus.doc.placeButton" : "当所有提灯都<b>放置</b>完后，这个技能就会消失，并在会议结束后出现<b>开灯</b>按钮"
"role.phosphorus.doc.lanternButton" : "按下即可将<b>放置的提灯点亮</b>，持续一段时间后<b>熄灭</b>。"

"role.provocateur.doc.main" : "如果在能力发动时被击杀，则会连带凶手一起死亡。<br>如果是被投票放逐出去的，则也会带走<b>其中一个把票投给你</b>的人。"
"role.provocateur.doc.embroilButton" : "- F : 激活连带死亡持续一段时间"

"role.seer.doc.main" : "有人死的时候会有白光提示，<b>一定要记住大概的时间，一定会有帮助的，信我：）</b><br>死亡地点会出现死者的鬼魂"

"role.sheriff.doc.main" : "警长可以击杀其他玩家。<br>如果警长尝试击杀船员阵营的玩家，警长自己死亡。"
"role.sheriff.doc.killButton" : "- Q : 击杀"

"role.ubiquitous.doc.main" : "精通无人机的飞行技巧。"
"role.ubiquitous.doc.droneButton" : "将视角切换到无人机视角。<br>如果没有无人机则会在原地召唤一个新的。"
"role.ubiquitous.doc.callBackButton" : "召回无人机"
"role.ubiquitous.doc.droneHackButton" : "强制打开无人机附近的门"
"role.ubiquitous.doc.dronePhase1" : "额外"
"role.ubiquitous.doc.dronePhase2" : "固定"
"role.ubiquitous.doc.meeting" : "会议"
"role.ubiquitous.doc.dronePhase" : "会议结束后，地图上的无人机会变成类似摄像头的功能。<br>当有玩家经过无人机附近时，可以看到其位置，并随距离变淡。<br>这种额外无人机是不可见的。"

"role.bountyHunter.doc.main" : "当你击杀目标时下一次击杀将近在咫尺！<br>但你杀死了非目标时会受到惩罚......看清你的目标！"

"role.camouflager.doc.main" : "开启隐蔽后大家都是一样的,趁机出手。"
"role.camouflager.doc.camoButton" : "- F : 隐蔽"

"role.cleaner.doc.main" : "清理者可以让场上的尸体消失。"
"role.cleaner.doc.cleanButton" : "- F : 清理尸体"
"role.cleaner.doc.syncCoolDown" : "当关闭<b>清理与击杀共用冷却时间</b>时，技能与击杀有自己的第三方冷却时间。"
"role.cleaner.doc.notSyncCoolDown" : "当开启<b>清理与击杀共用冷却时间</b>时，技能与击杀共用冷却时间。"

"role.evilGuesser.doc.main" : "你可以在会议中<b>推理、猜测</b>任何其他玩家的身份并杀死他们。<br>如果你的猜测正确，被猜测的玩家死亡，<b>反之自己死亡</b>"

"role.evilTracker.doc.main" : "这是一个伪装者职业，他可以追踪选定的玩家并获取他的位置。<br>会议期间还能看不同玩家的任务完成度。"
"role.evilTracker.doc.trackButton" : "你可以选择跟踪哪个玩家。"
"role.evilTracker.doc.track" : "你可以在会议中查看玩家的任务进度。"

"role.evilTrapper.doc.main" : "邪恶的陷阱师可以在地图上放置陷阱，不同陷阱需要使用Shift键切换。<br>他们分别是<b>加速陷阱、减速陷阱、杀人陷阱</b>，安装陷阱需要一段时间，期间不能移动。"
"role.evilTrapper.doc.killTrap" : "杀人陷阱其他玩家<b>不可见</b>,其他玩家经过杀人陷阱会死亡，安放杀人陷阱时会<b>有音效</b>，要注意。"

"role.illusioner.doc.main" : "结合了化形者与画皮师的能力。"
"role.illusioner.doc.sampleButton" : "获取玩家样本，并在技能左上角显示来源。"
"role.illusioner.doc.morphButton" : "改变自身外观"
"role.illusioner.doc.paintButton" : "改变他人外观。"

"role.impostor.doc.main" : "只是一个无名小卒，没任何能力。<br><b>也许可以成为船中的传奇</b>"

"role.jailer.doc.main" : "狱卒可以远程查看主控台。"
"role.jailer.doc.identifiableBoth" : "在管理地图上，伪装者显示红色，尸体显示灰色。"
"role.jailer.doc.identifiableImpostors" : "在管理地图上，伪装者显示红色。"
"role.jailer.doc.identifiableDeadBodies" : "在管理地图上，尸体显示灰色。"

"role.marionette.doc.main" : "可以使用木偶进行长距离转移，但要注意隐蔽哦。"
"role.marionette.doc.decoy" : "可以在地图上放置木偶。"
"role.marionette.doc.decoyButton" : "在当前位置放置木偶。"
"role.marionette.doc.swapButton" : "与木偶交换<b>位置</b>。"
"role.marionette.doc.monitorButton" : "<b>查看木偶</b>与木偶视角切换。检查是否安全后就考虑交换位置吧。"
"role.marionette.doc.destroyButton" : "拆除地图中的木偶。<br>随着时间木偶也会慢慢消失。"

"role.morphing.doc.main" : "先暗中给玩家取样，然后化形来击杀他人。"
"role.morphing.doc.sampleButton" : "- F : 取样。"
"role.morphing.doc.morphButton" : "化形。"

"role.painter.doc.main" : "你可以改变其他玩家的外观，被改变的玩家自己不清楚。"
"role.painter.doc.changeImmediately" : "技能发动后外观直接改变。"
"role.painter.doc.changeAfterMeeting" : "技能发动后外观会议结束后改变。"
"role.painter.doc.sampleButton" : " - F : 取样"
"role.painter.doc.paintButton" : "改变外观"

"role.raider.doc.main" : "强盗无法正常击杀，但可以掷出一把可以穿透人体的斧头击杀他人。"
"role.raider.doc.axeButton" : "掏出斧头，然后按Q或鼠标左键攻击。<br>要注意，其他人可以看到你的斧子"

"role.reaper.doc.main" : "送葬者可以拖拽尸体。<br>此外，对于送葬者而言，全部管道网络均联通。"
"role.reaper.doc.corpseButton" : "移动尸体的位置，将尸体藏起来！"

"role.sniper.doc.main" : "狙击手可以远距离狙杀其他玩家。墙壁不能阻挡狙击手的狙杀。<br>狙击手的狙杀有最大有效射程，并会在狙击手所在地点周围用狙击图标向其他玩家示意。"
"role.sniper.doc.snipeButton" : "掏出狙击枪，然后按Q或鼠标左键攻击。<br>要注意，其他人可以看到你的枪"

"role.stirrer.doc.main" : "这是一个制作虚假破坏的伪装者职业。<br>虚假破坏触发只影响个人，被影响的玩家可以去修复对应的假破坏。<br>如果假破坏有结束游戏的效果，但受影响的玩家没有修复，将会在时间结束时死亡。"
"role.stirrer.doc.stirButton" : "通过对玩家使用技能进行标记（根据设置，同一个玩家可以被多次标记）。"
"role.stirrer.doc.fakeSaboButton" : "使用后对标记玩家制造假破坏。<br>根据设置可以让同一个玩家存在多个假破坏。"

"role.arsonist.doc.main" : "纵火犯需要给所有存活玩家涂油来获得胜利。"
"role.arsonist.doc.douseButton" : "你需要紧紧贴着其他玩家继续涂油，当所有人都被涂上油，涂油技能就会变成<b>点火</b>."
"role.arsonist.doc.igniteButton" : "只有全部存活玩家都被涂油才能获得此技能。使用后，纵火犯直接胜利。"

"role.avenger.doc.main" : "当恋人有一方被杀时，另一个会成为复仇者。<br>杀死凶手并活到最后你将夺取胜利。"

"role.chainShifter.doc.main" : "这个职业没有胜利条件，如果想获胜需要与其他玩家交换职业。"
"role.chainShifter.doc.chainShiftButton" : "选择好目标后，将在下次会议结束时交换职业。"

"role.jackal.doc.main" : "豺狼杀死其他所有玩家则豺狼获得胜利。<br>跟班存在的场合，豺狼死亡则跟班可以晋升为豺狼。"
"role.jackal.doc.sidekickButton" : "可以指定一名玩家成为你的跟班。<br>根据设置,可能需要先杀一定数量的玩家才能招募。"

"role.sidekick.doc.main" : "豺狼死亡后，你会成为新的豺狼。<br>根据设置，被招募的跟班可以继续拥有原本职业。"

"role.jester.doc.main" : "小丑被放逐则小丑获得胜利。"
"role.jester.doc.corpseButton" : "拖走尸体来欺骗船员。"

"role.paparazzo.doc.main" : "你可以<b>拍摄</b>照片。在会议阶段你可以<b>公开</b>这些照片。<br>如果你拍摄指定数量的玩家，并展示指定次数的照片，那么你将在会议结束后获胜。<br>被拍摄过的玩家再拍摄后就不计入人数，公开照片并不会公开谁拍摄的。"
"role.paparazzo.doc.cameraButton" : "来<b>拍摄</b>一张靓照。"

"role.vulture.doc.main" : "秃鹫吃掉指定数量的尸体则秃鹫获得胜利。"
"role.vulture.doc.eatButton" : "吞噬尸体，让尸体消失。<br>技能左上角会显示还需要吞噬多少个尸体。"

"role.bloody.doc.main" : "被击杀后，凶手会留下<b>血迹</b>。"

"role.damned.doc.main" : "受诅咒者是一个附加能力，拥有的玩家可以免疫一次死亡。<br>效果的能力取决于设置，比如取代凶手或成为伪装者的一员。"

"role.lover.doc.main" : "恋人两人一组。如果一方死亡，对方也会死亡。"
"role.lover.doc.extraWin" : "游戏结束时，如果有一方活着胜利，另一个人也会跟着胜利。"

"role.obsessional.doc.main" : "对一名玩家<b>着迷</b>。<br>你会<b>放弃</b>原来的胜利条件，如果你的暗恋目标获胜，你也会跟着获胜。"

"role.secret.doc.main" : "你的职业隐藏，你需要通过完成<b>任务</b>或<b>击杀</b>来激活职业。"

"role.tieBreaker.doc.main" : "破平者的一票相当于1.5票。<br>技能会自动触发。"

"role.evilTrapper.ability.title" : "固有能力【陷阱】"
"role.niceTrapper.ability.title" : "固有能力【陷阱】"
"role.evilTrapper.ability.main" : "可以放置陷阱。放置后的陷阱将在<b>会议后</b>生效。"
"role.niceTrapper.ability.main" : "可以放置陷阱。放置后的陷阱将在<b>会议后</b>生效。"
"role.trapper.ability.accelTrap" : "加速陷阱：踩到他的玩家会在一段时间内获得加速效果。"
"role.trapper.ability.decelTrap" : "减速陷阱：踩到他的玩家会在一段时间内获得减速效果。"
"role.trapper.ability.killTrap" : "这是一个杀人陷阱，除自己以外都<b>看不到</b>。<br>这个陷阱在放置的过程中会发出巨大声音，使周围的人听到。<br>当击杀冷却恢复时且有人踩到了陷阱就会杀死他。<br>触发后的陷阱会损害并对所有人可见。"
"role.trapper.ability.commTrap" : "这是一个信号陷阱，除自己以外都<b>看不到</b>。<br>正义的陷阱师可以通过箭头知晓谁踩了陷阱。"
"role.evilTrapper.tips" : "・陷阱放置期间不能移动。"
"role.niceTrapper.tips" : "・陷阱放置期间不能移动。"

"role.collator.ability.title" : "固有能力【基因检测】"
"role.collator.ability.main" : "可以从两个玩家中采集样本并在会议期间进行测试比较。<br>检测结果有两个类型：<b><color=#33FF33>相同</color></b>和<b><color=#FF3333>不相同</color></b>。<br>如果两个玩家是<b>同阵营</b>那么就显示为<b><color=#33FF33>相同</color></b>。<br>#SELECTIVE"
"role.collator.ability.nonSelective" : "如果你在任务阶段收集了两个样本，<br>那么将在<var>会议</var>期间的屏幕顶部显示结果。"
"role.collator.ability.selective" : "如果你在任务阶段收集了两个以上的样本，<br>那么将在<var>会议</var>期间选择其中两个进行比较并在屏幕顶部显示结果。"
"role.collator.ability.sample" : "从其他玩家中收集样品。<br>最多使用<var>#NUM</var>个试管。"
"role.collator.ability.meeting" : "在会议期间，玩家图标上会显示一个按钮，选择其中两个玩家进行比较。"
"role.collator.tips" : "・这个职业与<color=#ff7f00>超</color><color=#ff0000>新</color><color=#00ff00>职业</color>进行联动(原职业: 臨床検査技師)。"

"role.doppelganger.ability.title" : "固有能力 【分离意识】"
"role.doppelganger.ability.main" : "可以在地图中创建与自己外观相同的分身。"
"role.doppelganger.ability.map" : "打开用于召唤分身的地图界面。使用常规地图也可以召唤。"
"role.doppelganger.ability.swap" : "与分身交换位置。"
"role.doppelganger.ability.despawn" : "使用分身消失。"
"role.doppelganger.tips" : "・分身被击杀，本体也会一起<b>死亡</b>。<br>・可以通过地图观察靠近分身的玩家位置与深浅颜色。"

"role.investigator.ability.title" : "固有能力【侦查之眼】"
"role.investigator.ability.main" : "调查员拥有“调查”能力。<br>“调查”过程中可以识别行凶者的犯罪现场。<br>仔细调查足迹，可以知晓更多信息。"
"role.investigator.ability.investigate" : "开始调查。<br>调查期间，视野会发生变化，可以看到足迹。"

"role.justice.ability.title" : "固有能力【会议审判】"
"role.justice.ability.main" : "在会议中选择<var>#NUM</var>名玩家#PICKME进行<b>会议审判</b>。<br>在这种特殊会议中，你只能投票给两名玩家其中之一。<br>如果两人平票，那么就全部<b>放逐</b>。"
"role.justice.ability.pickJustice" : "<var>和自己</var>"
"role.justice.ability.meeting" : "在会议中，玩家头像上会显示技能按钮。<br>你可以选择你想审判的玩家。"
"role.justice.tips" : "・这个职业与<color=#ff7f00>超</color><color=#ff0000>新</color><color=#00ff00>职业</color>进行联动(原职业: 大神官)。"

"role.oracle.ability.title" : "固有能力【预知未来】"
"role.oracle.ability.main" : "可以通过预言知晓其他玩家职业。<br>通过设置让预言获得更多职业使其很难确定。"
"role.oracle.ability.oracle" : "靠近其他玩家使用技能即可进行预言。" 

"role.ubiquitous.ability.title" : "固有能力【无处不在】"
"role.ubiquitous.ability.main" : "每个任务阶段你都可以召唤一个<b>额外</b>无人机。<br>会议结束后，这些无人机将不能被<b>控制</b>并对其他玩家可见。<br>不能控制的无人机会上传附近玩家并在地图中显示。"
"role.ubiquitous.ability.drone" : "切换到无人机视角并操纵它。<br>如果额外的无人机不存在，就会召唤一个新的。"
"role.ubiquitous.ability.callBack" : "召回额外的无人机。"
"role.ubiquitous.ability.doorHack" : "无人机可以破解附近的门。"
"role.ubiquitous.tips" : "・即使你没有链接无人机也可以在左下角的小窗口查看无人机周围情况。"

"role.fixer.ability.title" : "固有能力【辩证调停】"
"role.fixer.ability.main" : "在会议中可以对一名玩家实事干扰，屏蔽其平板的通信。<br>被屏蔽的玩家无法投票，并且其会议能力也将失效。<br>其他玩家不能对被屏蔽玩家进行操作。<br>请勿盲目屏蔽他人，利用它保护最重要的船员。"
"role.fixer.ability.meeting" : "屏蔽目标。<br>该能力有一定使用次数。"

"role.jekyllAndHyde.winCond" : "杰基尔：完成任务与船员一起胜利。<br>海德：与伪装者一起获胜。"
"role.jekyllAndHyde.ability.title" : "固有能力【多重人格】"
"role.jekyllAndHyde.ability.main" : "每次会议结束，就会切换一次人格。<br>杰基尔是船员阵营的，海德是伪装者阵营的。<br>海德可以击杀其他玩家，但是有击杀次数限制。<br>如果你击杀了一名伪装者玩家，你就彻底成为一名伪装者，不会在改变人格。"
"role.jekyllAndHyde.ability.drug" : "杰基尔可以通过完成任务获得<b>人格分离药</b>。<br>使用后立刻变成海德人格。"
"role.jekyllAndHyde.tips" : "・人格会在被放逐的同时切换，如果导致游戏结束，胜负会根据切换的人格判定。<br>・初始人格是随机的。<br>・死亡后不会切换人格。"

"role.alien.ability.title" : "固有能力【电磁干扰】"
"role.alien.ability.main" : "外星技术会影响些终端设备。<br>使一些终端设备停止更新信息或不显示玩家信息。"
"role.alien.ability.emi" : "暂停管理控制台的信息更新。"
"role.alien.ability.invalidate" : "删除管理控制台的玩家信息。"
"role.alien.tips" : "・这个职业与<color=#ff7f00>超</color><color=#ff0000>新</color><color=#00ff00>职业</color>进行联动(原职业: コウモリ, クラッカー)。"

"role.berserker.ability.title" : "固有能力【狂暴】"
"role.berserker.ability.main" : "变成特殊形态，进入狂暴模式。<br>在狂暴期间，击杀冷却时间缩短，移动速度提高。<br>在狂暴状态下击杀一定次数的玩家后会进入忘我状态，无法识别他人身份。"
"role.berserker.ability.berserk" : "进入狂暴模式会改变形态。"
"role.berserker.ability.calmDown" : "如果开启了“可以进入冷静状态”，按下“镇定”技能或“狂暴”技能持续时间结束时，会恢复正常形态。<br>恢复正常形态时，会在一段时间内不能行动。<br>此外，自身死亡、发起会议、职业变更都会导致狂暴状态解除。"

"role.bubblegun.ability.title" : "固有能力【穿透泡泡】"
"role.bubblegun.ability.main" : "泡泡枪手拥有一个可以吹出巨大泡泡的泡泡枪。<br>被泡泡枪打中的玩家会被困在泡泡中然后窒息而亡。<br>在泡泡中的尸体无法报告。"
"role.bubblegun.ability.equip" : "掏出泡泡枪。<br>掏出后，其他玩家可以看到的泡泡枪。"
"role.bubblegun.ability.kill" : "发射泡泡。<br>发射方向可以通过鼠标光标来调整。"

"role.camouflager.ability.title" : "固有能力【隐蔽】"
"role.camouflager.ability.main" : "干扰玩家的视觉，使所有玩家<b>一模一样</b>。"
"role.camouflager.ability.camo" : "激活<b>隐蔽</b>。"

"role.cannon.ability.title" : "固有能力【空气炮】"
"role.cannon.ability.main" : "发射空气炮，击飞周围的玩家。"
"role.cannon.ability.mark" : "在你当前的位置放置一个标记点。<br>其他人看不到你的标记点。"
"role.cannon.ability.cannon" : "打开特殊地图，向标记点位置发射空气炮。"

"role.cleaner.ability.title" : "固有能力【毁尸灭迹】"
"role.cleaner.ability.main" : "杀死玩家并将尸体清理掉防止尸体被发现。#COOLDOWN"
"role.cleaner.ability.main.cooldown" : "<br><var>击杀与清理共享一个冷却时间，激活一个另一个也会重置。</var>"
"role.cleaner.ability.main.notSyncCoolDown" : "<br><var>击杀一名玩家后，仅使清理能力增加5秒冷却</var>。"

"role.cupid.ability.title" : "固有能力【命运红线】"
"role.cupid.ability.main" : "可以指定一对恋人，并在这对恋人之间创建<b>红线</b>。<br>触碰红线的玩家会立即死亡。"
"role.cupid.ability.lover" : "指定一对恋人玩家。<br>选择两个人后，再次使用就会创建<b>红线</b>。"
"role.cupid.ability.laser" : "在恋人之间显示红线。<br>恋人关系将在首次显示红线时确立。"
"role.cupid.tips" : "・当选择第二个玩家后，第一个玩家若已死亡，则可重新选择第三位玩家。<br>・组成的恋人会共生死，恋人死亡后不能重新建立<b>红线</b>。"

"role.destroyer.ability.title" : "固有能力【碾压】"
"role.destroyer.ability.main" : "毁灭者可以执行<b>碾压</b>效果来抹杀玩家。<br>被碾压的玩家不会留下尸体但击杀时间需要很久。#LEFTEVIDENCE"
"role.destroyer.ability.main.leftEvidence" : "<br><var>相反，他会留下血迹。尽管击杀现场不能报告，但也能进行推理。</var>"
"role.destroyer.tips" : "・如果你想杀死左边（或右边）的玩家没有足够的空间，你将不能杀死他。<br>　小心注意隐藏<br>　使用碾压的过程中附近的玩家可以听到声音。<br>・被碾压的过程中你仍然可以报告尸体。"

